na,candidate_name,party,votes,rank
NA-122,Major (R) Aftab Ahmad Daha,PML-N,60525,1
NA-122,Sardar   Allah Yar Hiraj,PPP,36936,2
NA-122,Hameed   Ullah Khan Niazi,PTI,2271,3
NA-122,Aman   Ullah Khan,Independent,1300,4
NA-122,Javed   Iqbal Hashmi,Independent,563,5
NA-123,Majeeda Wyen,PML-N,68701,1
NA-123,Pir   Muhammad Aslam Bodla,PPP,36932,2
NA-123,Peer   Arif Zaman Qureshi,Independent,7978,3
NA-123,Pir   Shujat Hussain Qureshi,Independent,4183,4
NA-123,Azhar   Maqbool Shah Advocate,PTI,966,5
NA-123,Muhammad Younis,Independent,684,6
NA-123,Qari   Muhammad Safdar Javid,JUI,398,7
NA-123,Mehar   Muhammad Afzal Dhillon,JUP,141,8
NA-123,Tauqeer Abbas Shah,Independent,84,9
NA-124,Mian Anwar Ul Haq Ramay,PML-N,71832,1
NA-124,Chaudahry Nauraiz Shakoor,PPP,32692,2
NA-124,Shabbir Ali Ahmad Khan,Independent,2341,3
NA-124,Rana Muhammad Hanif Khan,PTI,1373,4
NA-124,Muhammad Ashraf Akhtar Walaytia,Independent,691,5
NA-125,Chaudhary Muhammad Ashraf,PML-N,75214,1
NA-125,Mehar   Ghulam Farid Kathia,PPP,24807,2
NA-125,Muhammad Saeed Bhutta,NPP,2543,3
NA-125,Doctor   Rai Shabbir Ahmad Kharal,PPP-Zab,1755,4
NA-125,Ghulam   Farid,Independent,1470,5
NA-125,Haji   Hafeez Ul Haq Advocate,PTI,1454,6
NA-125,Ch.   Muhammad Rafique Zafar ( Retired ),Independent,1000,7
NA-126,Rai   Ahmad Nawaz,PML-N,85145,1
NA-126,Begum   Shahnaz Javed,PPP,39900,2
NA-126,Dr.   Imam Bakhsh Advocate,PTI,1752,3
NA-126,Malik   Iqbal Ahmad Langrial,Independent,712,4
NA-127,Raja Shahid Saeed Khan,PML-N,66563,1
NA-127,Mian   Muhammad Amjad Joiya,PPP,42765,2
NA-127,Chaudhary Shahbaz Wains,Independent,2085,3
NA-128,Mehmood Ahmad Khan,PML-N,67413,1
NA-128,Rao   Muhammad Hashim Khan,PPP,38456,2
NA-128,Mian   Ghulam Muhammad Ahmad Khan Manika,Independent,8226,3
NA-128,Mian   Ahmad Raza Manika,Independent,2352,4
NA-128,Sardar   Mansib Ali Dogar,Independent,1338,5
NA-129,Muhammad Nawaz alias Dilawar Khan Khichi,PML-N,90967,1
NA-129,Noor   Muhammad Khan Bhaba,PPP,36678,2
NA-129,Mian   Haq Nawaz,PTI,3062,3
NA-129,Khizar   Hayat Khan Bhabha,Independent,1769,4
NA-129,Malik   Riaz Muhammad Miswan,Independent,970,5
NA-130,Tahmina Daultana,PML-N,70335,1
NA-130,Akbar   Ali Bhatti,Independent,42355,2
NA-130,Ishaq   Khan Khakwani,PPP,7852,3
NA-130,Haji   Zafar Ali Shah,Independent,2675,4
NA-130,Mian   Allah Bakhash Soru,AQP,756,5
NA-131,Syed Shahid Mehdi Nasim,PML-N,75281,1
NA-131,Qurban   Ali Chohan,PPP,47090,2
NA-131,Chaudhary Muhammad Iqbal Gujjar,PTI,1664,3
NA-131,Abdul   Rashid Bhatti,Independent,1292,4
NA-131,Malik   Muhammad Iqbal,Independent,438,5
NA-132,Muhammad Amjad Farooq Khan Khosa,PML-N,73302,1
NA-132,Sardar   Mansoor Ahmad Khan Leghari,Independent,59761,2
NA-132,Khawja   Jamal Ud Din Asghar,PPP,3005,3
NA-132,Sardar   Muhammad Jamal Khan,Independent,2732,4
NA-132,Muhammad Akbar Khan Hotani,Independent,2731,5
NA-132,Dilshad Ahmad Shaheen,Independent,568,6
NA-132,Maulana Fazal Ur Rehman,JUI-F,155,7
NA-133,Muhammad Jaffar Khan Leghari,Independent,69532,1
NA-133,Imtiaz   Ahmad Khan Laghari,PML-N,48977,2
NA-133,Malik   Muhammad Iqbal Arain,PPP,9817,3
NA-133,Saif   Uddin Khan Khosa,Independent,3212,4
NA-133,Sardar   Mansoor Ahmad Khan Laghari,Independent,2716,5
NA-133,Sardar   Owais Ahmad Khan Leghari,Independent,2173,6
NA-133,Muhammad Yousif Khan Leghari,Independent,1471,7
NA-134,Sardar Nasrullah Khan Dreshik,Independent,73112,1
NA-134,Mir   Balkh Sher Mazari,Independent,37768,2
NA-134,Muhammad Sadiq Khan Sherwani,PML-N,18839,3
NA-135,Syed Jamil Ahmad Hussain Bukhari,PML-N,67542,1
NA-135,Sardar   Abdul Qayyum Khan Jatoi,PPP,40880,2
NA-135,Haji   Rasool Bux Khan,Independent,3275,3
NA-135,Makhdoom Syed Abdullah Shah Bukhari,Independent,1410,4
NA-135,Manzoor Ahmad Malik,PTI,662,5
NA-135,Moulana Shah Ahmad Noorani,Independent,383,6
NA-136,Mian Atta Muhammad Qureshi,PML-N,48505,1
NA-136,Nawabzada Nasrullah Khan,PDP,46096,2
NA-136,Ghulam   Muhammad Mustafa Khar,Independent,14415,3
NA-137,Malik Ghulam Muhammad Noor Rabbani Khar,,61482,1
NA-137,Malik Ghulam Muhammad Fakhar ur Rusul Arbi Khar,,14293,2
NA-137,Allah Bakhash Mujahid,,11527,3
NA-137,Sheikh Muhammad Hussain,,8149,4
NA-137,Pir Abdul Munam Bodla,,1365,5
NA-137,Dr. Syed Athar Mehdi Shah Kazmi,,725,6
NA-137,Ahmad Ali Khan,,522,7
NA-138,Mian Ghulam Abbas Qureshi,PML-N,71852,1
NA-138,Malik   Ghulam Muhammad Mustafa Khar,Independent,25910,2
NA-138,Mian   Salman Afaq,PPP,2355,3
NA-138,Qari   Abdul Karim,Independent,1438,4
NA-138,Niaz   Ahmad Khan Buzdar,PML-J,1227,5
NA-138,Mian   Amjad Abbas Qureshi,Independent,1127,6
NA-138,Umar   Farooq Ahsan Qureshi,PTI,519,7
NA-138,Chaudhary Muhammad Abdullah,HPG,217,8
NA-139,Malik Ghulam Haidar Thind,PML-N,63098,1
NA-139,Malik   Niaz Ahmad Jhakhar,PPP,37933,2
NA-139,Zafar   Iqbal Mughal,PTI,2303,3
NA-140,Sahibzada Faiz ul Hassan Sehwag,PML-N,50710,1
NA-140,Muhammad Jahangir Khan,PPP,28444,2
NA-140,Syed   Muhammad Hassan,Independent,13557,3
NA-140,Syed   Faizul Hassan,PTI,1677,4
NA-140,Manzor   Hussain,Independent,998,5
NA-140,Chaudhary Ghulam Farooq,Independent,374,6
NA-140,Malik   Mushtaq Ahmad Samtia,Independent,124,7
NA-141,Nawab Salah Ud Din Abbasi,PML-N,86867,1
NA-141,Shahzada Saeed Ur Rasheed Mehmood Abbasi,Independent,28709,2
NA-141,Farood   Ahmad Malik,PTI,7374,3
NA-142,Shahzada Farooq Anwar Abbasi,PML-N,76518,1
NA-142,Chaudhary Mumtaz Ahmad Jajja,PML-J,30611,2
NA-142,Raja   Mukhtar Ali,PTI,2386,3
NA-142,Muhammad Javed Khan Daulatzai,Independent,2001,4
NA-142,Mian   Ehsan Bari,Independent,1472,5
NA-142,Mian   Muhammad Azahar,Independent,1465,6
NA-142,Naseem   Ahmad Khan,HPG,982,7
NA-142,Malik   Muhammad Bilal,Independent,344,8
NA-143,Seth Aqeel ur Rehman,PML-N,67215,1
NA-143,Riaz Hussain Pirzada,PPP,37216,2
NA-144,Doctor Noor Muhammad Ghaffari,PML-N,70015,1
NA-144,Syed   Rashid Ahmad Shah,PML-J,34065,2
NA-144,Doctor   Mian Akhtar Ali Lalika,JUI-S,14796,3
NA-144,Mian   Akhtar Saeed Watto,PTI,1628,4
NA-144,Zafar   Ahmad Chishti,PPP-SB,1054,5
NA-145,Mian Abdul Sattar Laleka,PML-N,72440,1
NA-145,Mian   Mamtaz Ahmad Matiana,PPP,49033,2
NA-145,Muhammad Tahir Mehmood,Independent,6154,3
NA-145,Engineer Shafiq Metla,PTI,1442,4
NA-145,Doctor   Ehsan Bari Mian,Independent,1393,5
NA-145,Mian   Allah Dad Khan Laleka,Independent,819,6
NA-145,Ali   Muhammad Khan,Independent,540,7
NA-145,Chaudhary Muhammad Sharif,Independent,288,8
NA-146,Chaudhary Abdul Ghafoor,PML-N,72181,1
NA-146,Ali   Akbar Mazhar Wains,PPP,45590,2
NA-146,Muhammad Bashir,Independent,10752,3
NA-146,Doctor   Sahib Ehsan Bari Mian,Independent,1479,4
NA-146,Choudhary Nazir Ahmad,PTI,1458,5
NA-146,Doctor   Mian Akhtar Ali Lalika,Independent,486,6
NA-146,Mian   Allah Dad Khan Laleka,Independent,238,7
NA-147,Makhdoom Syed Ahmad Mehmood,PML-N,62052,1
NA-147,Makhdoom Syed Ahmad Alam Anwar,PPP,54459,2
NA-147,Rais Mushtaq Ahmad,Independent,2481,3
NA-147,Mian Ehsan Bari,Independent,1991,4
NA-147,Haji Muhammad Saif Ullah Khan (Rtd),Independent,1659,5
NA-147,Rais Ghulam Muhammad,PTI,1441,6
NA-148,Makhdoom Imad uddin,PML-N,68742,1
NA-148,Makdoom Shahab Ud din,PPP,42683,2
NA-148,Abdul   Majeed Kanju,SNP,2940,3
NA-148,Doctor   Muhammad Alam Khan Naro,Independent,1311,4
NA-149,Chaudhary Muhammad Jaffar Iqbal,,76201,1
NA-149,Ch. Zafar Iqbal Waraich,,40301,2
NA-149,Doctor Ehsan Bari Mian,,2909,3
NA-149,Javid Muhammad Khan Niazi,,1347,4
NA-149,Makhdoom Safdar Hussain,,1287,5
NA-149,Chaudhary Iftikhar Muhammad,,948,6
NA-149,Abdul Majeed Kanju,,612,7
NA-149,Muhammad Sarwar Akhtar,,492,8
NA-149,Engineer Javed Akhtar,,422,9
NA-149,Muhammad Azim Solangi,,341,10
NA-150,Syed Ahmad Mehmood,PML-N,76440,1
NA-150,Sardar   Rafiq Haidar Khan Leghari,PPP,42687,2
NA-150,Sahir   Zaki,PTI,2017,3
NA-150,Muhammad Akbar Pehalwan,HPG,1271,4
NA-151,Syed Khurshid Ahmad Shah,PPP,42459,1
NA-151,Islama   ud Din Shaikh,Independent,36369,2
NA-151,Pirzada Abdul Majeed,PPP-SB,4869,3
NA-151,Naeam   Siddiqui,HPG,2980,4
NA-151,Syed   Abid Shah Musvi,PML-N,2872,5
NA-151,Abdul   Qayyum Qureshi,Independent,329,6
NA-151,Syed   Parvaiz Ali Shah,Independent,303,7
NA-151,Shahid   Hussain Mangi,Independent,238,8
NA-151,Fazal   Rehman Paracha,Independent,216,9
NA-151,Agha   Fakhar uddin Khan,Independent,169,10
NA-151,Lashkar Ali Khan Sheikh,Independent,152,11
NA-151,Farukh   Adil Sheikh,Independent,143,12
NA-151,Haji   Yar Muhammad Ghumro,Independent,116,13
NA-151,Syed   Javed Hussain Shah,Independent,100,14
NA-151,Hidayat Ullah,Independent,97,15
NA-151,Zafar   Khan Gadi Pathan,Independent,86,16
NA-151,Rahim   Bakhash,Independent,70,17
NA-151,Ali   Nawaz Shah,Independent,64,18
NA-151,Seth   Muhammad Tajdar,Independent,59,19
NA-151,Chohan   Manzoor Ali Sajidi,Independent,50,20
NA-151,Najam   Ud din Shaikh,Independent,44,21
NA-152,Ali   Muhammad Khan Mehar,PPP,51816,1
NA-152,Sardar   Haji Khan,Independent,11840,2
NA-152,Molana   Abdul Qayyum Halejivi,JUI-F,8457,3
NA-152,Muhammad Sabir Kamboh,HPG,948,4
NA-152,Aman   Ullah,Independent,637,5
NA-152,Sardar   Ali Gohar Khan Mahar,Independent,228,6
NA-152,Faiz   Ullah Korai,Independent,214,7
NA-152,Abdul   Kalam Shah,Independent,212,8
NA-152,Abdul   Latif Shah Jillani,Independent,190,9
NA-152,Jam   Saif ullah Khan Dharijo,Independent,187,10
NA-153,Khalid Ahmad Khan Lund,PPP,46385,1
NA-153,Faqir   Abdul Haq alias Mian Mitho,Independent,31825,2
NA-153,Molvi   Muhammad Ishaque,JUI-F,2583,3
NA-153,Haji   Ahmad Yar Khan,Independent,840,4
NA-153,Shabrati,Independent,772,5
NA-153,Mian   Farooq Ahmad,Independent,463,6
NA-153,Muhammad Amin Somro,Independent,261,7
NA-154,Aftab Shahban Mirani,PPP,20806,1
NA-154,Moulvi   Muhammad Alim Pahore,JUI-F,19069,2
NA-154,Junaid   Ahmad Somoro,PPP-SB,18649,3
NA-154,Iftikhar Somoro,Independent,11771,4
NA-155,Ghous Bakhash Khan Mahar,Independent,27009,1
NA-155,Wahid   Bux Khan Bhayo,PPP,20038,2
NA-155,Abdul   Qadir Ghumro,Independent,970,3
NA-155,Agha   Sher Khan,Independent,584,4
NA-155,Agha   Rafi Uddin,Independent,311,5
NA-155,Agha   Siraj Khan,Independent,253,6
NA-155,Ghulam   Rasool Abro,Independent,151,7
NA-155,Agha   Masih Ud Din,Independent,123,8
NA-156,Ellahi Bux Somro,PML-N,33700,1
NA-156,Khawand Bakhash Somoro,PPP,21000,2
NA-156,Mir   Ahmad Nawaz Jakhrani,PPP-SB,14672,3
NA-156,Mir   Faiz Muhammad Dool,JUI-F,4747,4
NA-156,Shafi   Muhammad,Independent,1447,5
NA-156,Kashmir Khan Jakhrani,Independent,1444,6
NA-156,Aijaz   Hussain Jakhrani,Independent,774,7
NA-156,Asghar   Ali Panhwar,Independent,259,8
NA-157,Mir   Hazar Khan Bajarani,PPP-SB,41325,1
NA-157,Mir   Imran Khan Bajarani,PPP,21979,2
NA-157,Moulana Mufti Ghulam Ullah,JUI-F,7264,3
NA-157,Mir   Hussain Khan,PML-N,1756,4
NA-157,Shabir   Ali Khan,Independent,1269,5
NA-157,Nawab   Din,JWP,363,6
NA-158,Ghulam Mustafa Khan Jatoi,,49334,1
NA-158,Haji Rehmat Ullah Behan,,24405,2
NA-158,Syed Mithal Shah,,4571,3
NA-158,Moulana Muhammad Hassan Bangash,,959,4
NA-158,Mohammad Younis Behan,,540,5
NA-158,Khan Muhammad Jamali,,284,6
NA-158,Syed Zafar Ali Shah,,220,7
NA-158,Dil Muhammad Jamali,,205,8
NA-158,Ghulam Rasool Jatoi,,159,9
NA-158,Zulfiqar Ali Behan,,146,10
NA-158,Masroor Khan Jatoi,,117,11
NA-158,Ghulam Qadir Khan Chandio,,115,12
NA-158,Mumtaz Ali Jamali,,94,13
NA-158,Arif Mustafa Jatoi,,76,14
NA-158,Abdul Rasheed,,74,15
NA-159,Syed Asgahr Ali Shah,PML-N,38080,1
NA-159,Mian   Khalid Rajpar,PPP,28468,2
NA-159,Ghulam   Rasool Jatoi,NPP,27454,3
NA-159,Zafar   Ali Shah,PPP-SB,13536,4
NA-159,Abdul   Sattar Abbasi,Independent,2047,5
NA-159,Muhammad Luqman Sial,Independent,981,6
NA-159,Ghulam   Asghar Abbasi,Independent,502,7
NA-159,Rias   Ghulam Murtaza Khan Jatoi,Independent,282,8
NA-159,Arif   Mustafa Jatoi,Independent,221,9
NA-159,Munawar Ali Shah,Independent,213,10
NA-159,Ghulam   Hassan Abbasi,Independent,149,11
NA-159,Muhammad Sharif Malik,HPG,132,12
NA-159,Nadir   Ali Rajpar,Independent,115,13
NA-160,Syed Shaukat Hussain Shah,PML-N,37964,1
NA-160,Faryal   Talpur,PPP,29634,2
NA-160,Abdul   Rauf Khan,HPG,15163,3
NA-160,Syed   Noor Ahmad Shah,PPP-SB,6200,4
NA-160,Kamran   Azizullah Abro,Independent,911,5
NA-160,Khan   Muhammad Khaskheli,Independent,586,6
NA-160,Rais   Elahi Bakhash Dahri,Independent,509,7
NA-160,Rao   Muhammad Yaqoob Khan,Independent,358,8
NA-160,Mumtaz   Ali Jamali,Independent,354,9
NA-160,Syed   Azam Hussain Shah,PMI,252,10
NA-160,Syed   Nawaz Ali Shah,Independent,225,11
NA-160,Inayat   Ali Rind,Independent,187,12
NA-160,Muhammad Akram Mirza,PTI,178,13
NA-160,Khan   Muhammad Jamali,Independent,150,14
NA-160,Hakim   Ali Zardari,Independent,73,15
NA-161,Syed Shabbir Ahmad Shah,PML-N,40043,1
NA-161,Mushtaq Ahmad Rahu,PPP,26731,2
NA-161,Sardar   Asif Ali Dahri,PPP-SB,4570,3
NA-161,Sardar   Jam Tammachi Unar,Independent,850,4
NA-161,Faryal   Talpur,Independent,601,5
NA-161,Syed   Photal Shah,Independent,583,6
NA-161,Moula   Bakhash Khaskheli,Independent,408,7
NA-161,Hakim   Ali Zardari,Independent,183,8
NA-161,Ghulam   Mustafa Shah,Independent,180,9
NA-161,Aasim   Kabeer,HPG,155,10
NA-162,Syed Ghous Ali Shah,PML-N,58136,1
NA-162,Syed   Asad Ali Shah,PPP,50984,2
NA-162,Pir   Sibghat Ullah Shah,Independent,7660,3
NA-162,Irshad   Jillani,PPP-SB,4170,4
NA-162,Tahir   Imtiaz Phulpoto,Independent,1655,5
NA-162,Araz   Muhammad Gopang,Independent,1445,6
NA-162,Syed   Shabbir Haidar Shah,Independent,833,7
NA-162,Tauseef Ullah Shaikh,PTI,286,8
NA-162,Syed   Qaim Ali Shah,Independent,209,9
NA-162,Syed   Zahid Hussain Shah,Independent,140,10
NA-162,Doctor   Hassan Ali Solangi,Independent,139,11
NA-162,Shafi   Muhammad Chandio,Independent,132,12
NA-162,Syed   Shakir Ali Shah,Independent,90,13
NA-162,Muhammad Ali Kalhoro,Independent,63,14
NA-163,Peer Syed Fazal Ali Shah Jillani,PPP,53498,1
NA-163,Syed Sadar Uddin Shah,Independent,45804,2
NA-163,Pir Syed Niaz Hussain Shah Jellani,PML-N,15267,3
NA-163,Makhdoom Muhammad Rafiq,PPP-SB,3718,4
NA-163,Fakir   Bakhat Ali Hasbani,UNA,1770,5
NA-163,Pir   Syed Haji Gul Shaha Jillani,Independent,495,6
NA-163,Syed   Shakir Ali Shah,Independent,373,7
NA-163,Peer   Syed Aashiq Mohyuddin Shah,Independent,95,8
NA-164,Begum Nusrat Bhutto,PPP,39045,1
NA-164,Altaf   Hussain Annar,Independent,22269,2
NA-164,Ghanwa   Bhutto,PPP-SB,20528,3
NA-164,Rasheeda Khoro,PML-N,6301,4
NA-164,Ashraf   Khatoon Abbasi,Independent,2004,5
NA-164,Molvi   Ali Muhammad,JUI-F,1002,6
NA-164,Khaksar Sabiha Sultana,KT,797,7
NA-164,Moula   Bakhash Junejo,PTI,347,8
NA-164,Nisar   Ahmad Khoro,Independent,197,9
NA-164,Abdul   Sattar Morio,Independent,97,10
NA-165,Shabbir Ahmad Chandio,PPP,35377,1
NA-165,Ghanwa   Bhutto,PPP-SB,24085,2
NA-165,Altaf   Hussain Tunio,PML-N,12820,3
NA-165,Moulana Muhammad Sadiq Mugheri,JUI-F,2913,4
NA-165,Khaksar Tariq Masood Mughal,KT,1280,5
NA-165,Ashraf   Khatoon Abbasi,Independent,532,6
NA-165,Sardar   Khan Chandio,Independent,430,7
NA-166,Mohtarma Benazir Bhutto,PPP,46992,1
NA-166,Farooq   Ali Bhutto,PPP-Sb,22015,2
NA-166,Doctor   Khalid Mehmood Somro,JUI-F,6901,3
NA-166,Abdul   Hameed Mugheri,PML-N,2952,4
NA-166,Dr.   Mazhar Ali Mughal,Independent,1978,5
NA-166,Syed   Hassan Ali Shah,Independent,1337,6
NA-166,Mir   Aamir Khan Magsi,Independent,782,7
NA-166,Abdul   Nabi Khan Brohi,PTI,596,8
NA-166,Mir   Nadir Ali Magsi,Independent,214,9
NA-166,Abdul   Rashied Jatoi,Independent,192,10
NA-166,Allah   Bakhash Jalbani,Independent,138,11
NA-167,Makhdoom Amin Faheem,PPP,40743,1
NA-167,Makhdoom Shah Nawaz,PPP-SB,18187,2
NA-167,Syed   Shahab Uddin Shah,PML-J,5639,3
NA-167,Syed   Shah Muhammad Shah,PML-N,1816,4
NA-167,Ghulam   Rasool,Independent,821,5
NA-167,Makhdoom Jamil uz Zaman,Independent,324,6
NA-167,Zulfiqar Ali,Independent,317,7
NA-167,Syed   Shuja Muhammad Shah,Independent,277,8
NA-167,Shah   Zaman Shah,Independent,225,9
NA-167,Ali   Jan,HPG,176,10
NA-168,Tariq Javed,HPG,51226,1
NA-168,Sahibzada Shabbir Ansari,Independent,16243,2
NA-168,Alhaj   Muhammad Umar Qureishi,PPP,3223,3
NA-168,Muhammad Qasim Shaikh,PPP-Sb,1293,4
NA-168,Nasir   Pirzada,PTI,690,5
NA-168,Nawab   Mirza Advocate,Independent,520,6
NA-168,Riaz   Qureishi,MQM-H,258,7
NA-168,Sheikh   Muhammad Yaqoob,MKP,226,8
NA-168,Muhammad Ali Gohar,PML-J,92,9
NA-168,Moulana Taj Muhammad Nahiyoon,Independent,74,10
NA-169,Doctor Khalid Maqbool Siddiqui,,54044,1
NA-169,Muhamamd Rashid Naghar,,12388,2
NA-169,Zahid Ali Bhurgari,,8254,3
NA-169,Shazia Akbar Abbasi,,1485,4
NA-169,Engineer Asghar Noorani,,823,5
NA-169,Qais Muhammad Shaikh,,163,6
NA-169,Saad Shibli,,161,7
NA-169,Rasheed Ahmad Khan,,98,8
NA-170,Syed Naveed Qamar,PPP,39225,1
NA-170,Mir   Haidar Ali Khan Talpur,PML-N,15950,2
NA-170,Yousif   Ali Kausar Bhatti,PPP-Sb,14920,3
NA-170,Abdul   Haleem Memon Wakeel,Independent,1000,4
NA-170,Pir   Sajjad Sarhandi,Independent,663,5
NA-170,Syed   Anwar Hussain Shah,Independent,486,6
NA-170,Farhan   Nabi Memoon,Independent,441,7
NA-170,Ghulam   Hussain Solangi,Independent,362,8
NA-170,Doctor   Aziz Talpur,AT,273,9
NA-170,Mir   Ghulam Ali Khan Talpor,Independent,256,10
NA-170,Muhammad Yameen,HPG,168,11
NA-170,Aleem   Uddin,Independent,140,12
NA-170,Syed   Jial Shah,Independent,133,13
NA-170,Miran   Muhammad Shah,Independent,52,14
NA-171,Mohtarma Benazir Bhutto,PPP,47897,1
NA-171,Allah   Bux Khan Magsi,PPP-SB,22290,2
NA-171,Doctor   Dodo Mahari,UNA,713,3
NA-171,Ayub   Bhai,Independent,295,4
NA-172,Abdul Sattar Sirewal,PPP,25145,1
NA-172,Ghulam   Ali Khan Nizamani,PML-N,18040,2
NA-172,Haji   Abdullah Halipota,PPP-SB,11003,3
NA-172,Ali   Akbar Nizamani,Independent,4247,4
NA-172,Doctor   Qadir Magsi,UNA,2952,5
NA-172,Shafi   Muhammad Nizamani,Independent,528,6
NA-172,Haji   Allah Dino Leghari,Independent,520,7
NA-173,Doctor Fahmida Mirza,PPP,26737,1
NA-173,Syed   Ali Bakhash Shah,PML-N,23599,2
NA-173,Pir   Altaf Hussain Shah,PPP-SB,8306,3
NA-173,Liaqat   Ali Bhurgari,UNA,1965,4
NA-173,Qazi   Amjad Abid Abbasi,Independent,466,5
NA-173,Muhammad Rahim Boohar,Independent,423,6
NA-173,Dr.   Fawad Hussain Mirza,Independent,210,7
NA-173,Muhammad Iqbal Qassar,PTI,149,8
NA-173,Ghulam   Ali Nizamani,Independent,93,9
NA-173,Abdullah sheedi,Independent,79,10
NA-173,Nadir   Hussain Khawja,Independent,26,11
NA-173,Mazhar   Ali Ansari,Independent,18,12
NA-174,Pir   Aftab Hussain Shah Gillani,PPP,34477,1
NA-174,Syed   Qurban Ali Shah,PML-N,29418,2
NA-174,Shabbir Ahmad Qaimkhani,HPG,28482,3
NA-174,Abdul   Sattar Qureishi,Independent,1216,4
NA-174,Zahid   Ali Qaimkhani,MQM-H,618,5
NA-174,Muhammad Ayub Khan,PTI,350,6
NA-174,Shams   Uddin Shaikh Advocate,Independent,295,7
NA-174,Dost   Muhammad,Independent,232,8
NA-174,Ali   Hassan,Independent,147,9
NA-174,Peer   Shafqat Hussain Shah,Independent,122,10
NA-174,Abid   Hussain Rajpoot,Independent,47,11
NA-175,Pir   Noor Muhammad Shah Jillani,PML-N,28678,1
NA-175,Nawab   Muhammad Yousif Talpur,PPP,22310,2
NA-175,Muhammad Asad Ali Khan Junejo,PML-J,16000,3
NA-175,Ghulam   Mustafa Khaskheli,PPP-SB,5588,4
NA-175,Rasool   Bakhash Rajar,Independent,2164,5
NA-175,Anwar   Ali,Independent,794,6
NA-175,Muhammad Jadam Mangrio,Independent,672,7
NA-175,Ghulam   Mustafa,HPG,632,8
NA-175,Muhammad Yousif Leghari,Independent,176,9
NA-175,Muhammad Anwar Gondal,Independent,105,10
NA-175,Sufi   Fateh Ali,Independent,88,11
NA-175,Nawab   Abdul Ghani Talpor,Independent,59,12
NA-176,Arab Ghulam Raheem,Independent,53888,1
NA-176,Makhdoom Saeed Uz Zaman Atif,PPP,28860,2
NA-176,Arbab   Zakaullah,Independent,1113,3
NA-176,Arbab   Faiz Muhammad,Independent,538,4
NA-176,Peer   Aftab Hussain Shah,Independent,476,5
NA-176,Qurban   Ali Kaloi,Independent,205,6
NA-177,Malik Asad Sikandar,Independent,41223,1
NA-177,Pir   Zaman Shah Jillani,PPP,34423,2
NA-177,Abdul   Saleem Rajpot,PML-N,3146,3
NA-177,Muhammad Suleman Bhulai,PPP-SB,3000,4
NA-177,Iqbal   Ahmad,HPG,2284,5
NA-177,Zulfiqar Ali Bhotani,Independent,444,6
NA-177,Khalid,Independent,393,7
NA-177,Doctor   Qadir Magsi,UNA,219,8
NA-177,Nawab   Abdul Ghani Talpur,Independent,154,9
NA-177,Syed   Jallal Mehmoood Shah,Independent,141,10
NA-177,Murad   Ali Shah,Independent,129,11
NA-177,Syed   Abdullah Shah,Independent,96,12
NA-178,Muhammad Bux Jamali,PPP,35479,1
NA-178,Mumtaz   Ali Bhand,PPP-SB,16946,2
NA-178,Sadaqat Ali Jatoi,PML-N,11057,3
NA-178,Rafiq   Ahmad Jamali,Independent,363,4
NA-178,Ghulam   Ullah Khan Lund,Independent,332,5
NA-178,Abdul   Latif Khushak,PTI,312,6
NA-178,Doctor   Manzor Hussain Laghari,Independent,167,7
NA-179,Abdul Hameed Khan Jatoi,PML-N,40156,1
NA-179,Rafiq   Ahmad Mahessar,PPP,37165,2
NA-179,Qazi   Shafiq Ahmad,PPP-SB,10886,3
NA-179,Rafiq   Ahmad Magsi,Independent,808,4
NA-180,Haji Peer Bakhash,Independent,49197,1
NA-180,Jian   Khan Sarfaraz Rajar,PPP,16055,2
NA-180,Haji   Muhammad Islam Qureishi,PML-N,9719,3
NA-180,Muhammad Akhtar,HPG,1428,4
NA-180,Muhammad Asad Ali Khan Junejo,PML-J,625,5
NA-180,Wazir   Hussain,PPP-SB,549,6
NA-180,Haji   Khuda Bux,Independent,157,7
NA-180,Muhammad Siddique,Independent,99,8
NA-180,Syed   Saeed Ahmad Shah,Independent,80,9
NA-180,Raja   Liaqat Ali,Independent,68,10
NA-181,Jam   Mashooq Ali,Independent,49474,1
NA-181,Fida   Hussain Dero,PPP,33597,2
NA-181,Mansoor Ali,HPG,8530,3
NA-181,Doctor   Jam Saleem Raza,PPP-SB,2411,4
NA-181,Jam   Qaim Ali Khan,UNA,1104,5
NA-181,Doctor   Mir Baig,Independent,389,6
NA-181,Moulana Muhammad Hassan Abbasi,JUI-F,262,7
NA-181,Mehboob Ali Shah,Independent,234,8
NA-181,Umaid   Ali Rind,Independent,206,9
NA-181,Chaudhary Sanawer Ali Jutt,Independent,184,10
NA-181,Ali   Bakhash,Independent,176,11
NA-181,Jam   Madad Ali,Independent,116,12
NA-181,Shahid   Khan Khanzada,Independent,101,13
NA-181,Jamshid Ali,Independent,64,14
NA-181,Anwar   Ali Sheikh,Independent,54,15
NA-181,Roshan   Ud Din Junejo,Independent,27,16
NA-182,Ghulam Hussain Babu,PPP,35241,1
NA-182,Doctor   Qadir Magsi,UNA,14196,2
NA-182,Altaf   Hussain Shah,PPP-SB,11753,3
NA-182,Muhammad Hashim Seenharo,PML-N,2296,4
NA-182,Tufail   Ahmad,Independent,757,5
NA-182,Syed   Ijaz Ali Sherazi,Independent,708,6
NA-182,Aziz   Ur Rehman Jokhio,Independent,477,7
NA-182,Sufi   Muhammad Habib Khan Warsi,Independent,424,8
