year,na,constituency,province,district,name_raw,name_full,name_core,name_squash,name_distinct,party,party_raw,votes,share,rank,outcome,src,person_id
2018,NA-126,Lahore-IV,Punjab,lahore,Ch Muhammad Ashraff,chaudhry muhammad ashraff,chaudhry muhammad ashraff,chaudhrymuhammadashraff,chaudhryashraff,APML,All Pakistan Muslim League,384,0.00168066491305623,5,Loss,cookman18,P10417
2018,NA-127,Lahore-V,Punjab,lahore,ALI PERVAIZ,ali pervaiz,ali pervaiz,alipervaiz,alipervaiz,PMLN,Pakistan Muslim League (N),113273,0.541478641630655,1,Win,cookman18,P10418
2018,NA-127,Lahore-V,Punjab,lahore,JAMSHED IQBAL,jamshed iqbal,jamshed iqbal,jamshediqbal,jamshediqbal,PTI,Pakistan Tehreek-e-Insaf,66861,0.319615472867031,2,Loss,cookman18,P10419
2018,NA-127,Lahore-V,Punjab,lahore,MUHAMMAD ZAHEER,muhammad zaheer,muhammad zaheer,muhammadzaheer,zaheer,TLP,Tehreek-e-Labbaik Pakistan,23145,0.110639986232743,3,Loss,cookman18,P10420
2018,NA-127,Lahore-V,Punjab,lahore,MIAN AAMIR ABBAS,mian aamir abbas,mian aamir abbas,mianaamirabbas,aamirabbas,AAT,Allah-o-Akbar Tehreek,2044,0.00977092814256759,4,Loss,cookman18,P10421
2018,NA-127,Lahore-V,Punjab,lahore,CHAUDHRY ADNAN SARWAR,chaudhry adnan sarwar,chaudhry adnan sarwar,chaudhryadnansarwar,chaudhryadnansarwar,PPP,Pakistan Peoples Party Parliamentarians,1776,0.00848980840567517,5,Loss,cookman18,P10422
2018,NA-127,Lahore-V,Punjab,lahore,RASHID AHMAD KHAN,rashid ahmed khan,rashid ahmed khan,rashidahmedkhan,rashidahmedkhan,MMA,Muttahida Majlis-e-Amal Pakistan,1426,0.00681670427167387,6,Loss,cookman18,P10423
2018,NA-127,Lahore-V,Punjab,lahore,CH MUHAMMAD ILYAS,chaudhry muhammad ilyas,chaudhry muhammad ilyas,chaudhrymuhammadilyas,chaudhryilyas,APML,All Pakistan Muslim League,273,0.00130502122452101,7,Loss,cookman18,P02752
2018,NA-127,Lahore-V,Punjab,lahore,MUHAMMAD AHMAD,muhammad ahmed,muhammad ahmed,muhammadahmed,ahmed,IND,Independent,261,0.0012476576542124,8,Loss,cookman18,P06296
2018,NA-127,Lahore-V,Punjab,lahore,MUSARRAT JAMSHED,musarrat jamshed,musarrat jamshed,musarratjamshed,musarratjamshed,IND,Independent,133,0.000635779570920494,9,Loss,cookman18,P10424
2018,NA-128,Lahore-VI,Punjab,lahore,Sh  Rohale Asghar,sh rohale asghar,sh rohale asghar,shrohaleasghar,shrohaleasghar,PMLN,Pakistan Muslim League (N),98205,0.524745121508111,1,Win,cookman18,P10425
2018,NA-128,Lahore-VI,Punjab,lahore,Ijaz Ahmad,ijaz ahmed,ijaz ahmed,ijazahmed,ijazahmed,PTI,Pakistan Tehreek-e-Insaf,52831,0.282295295701798,2,Loss,cookman18,P06428
2018,NA-128,Lahore-VI,Punjab,lahore,Muhammad Ashraf Asif,muhammad ashraf asif,muhammad ashraf asif,muhammadashrafasif,ashrafasif,TLP,Tehreek-e-Labbaik Pakistan,20737,0.110805351913993,3,Loss,cookman18,P10112
2018,NA-128,Lahore-VI,Punjab,lahore,Manzoor Hussain,manzoor hussain,manzoor hussain,manzoorhussain,manzoorhussain,MMA,Muttahida Majlis-e-Amal Pakistan,6725,0.03593412700109,4,Loss,cookman18,P01541
2018,NA-128,Lahore-VI,Punjab,lahore,Zafar Ali Shah,zafar ali shah,zafar ali shah,zafaralishah,zafaralishah,PPP,Pakistan Peoples Party Parliamentarians,6589,0.0352074294141535,5,Loss,cookman18,P10426
2018,NA-128,Lahore-VI,Punjab,lahore,Ali Adnan,ali adnan,ali adnan,aliadnan,aliadnan,IND,Independent,853,0.00455789001218287,6,Loss,cookman18,P10427
2018,NA-128,Lahore-VI,Punjab,lahore,Sohail shoukat butt,sohail shoukat butt,sohail shoukat butt,sohailshoukatbutt,sohailshoukatbutt,IND,Independent,380,0.00203047855173446,7,Loss,cookman18,P06426
2018,NA-128,Lahore-VI,Punjab,lahore,Raheel Hussain,raheel hussain,raheel hussain,raheelhussain,raheelhussain,IND,Independent,222,0.00118622694338171,8,Loss,cookman18,P10428
2018,NA-128,Lahore-VI,Punjab,lahore,Muhammad nazim,muhammad nazim,muhammad nazim,muhammadnazim,nazim,IND,Independent,184,0.000983179088208263,9,Loss,cookman18,P10429
2018,NA-128,Lahore-VI,Punjab,lahore,Muhammad Fareed,muhammad fareed,muhammad fareed,muhammadfareed,fareed,IND,Independent,122,0.000651890482398957,10,Loss,cookman18,P10430
2018,NA-128,Lahore-VI,Punjab,lahore,Asif Mehmood,asif mehmood,asif mehmood,asifmehmood,asifmehmood,Amun Taraqqi Party,Amun Taraqqi Party,88,0.000470216085664821,11,Loss,cookman18,P10406
2018,NA-128,Lahore-VI,Punjab,lahore,Syed Manzoor Ali Shah Gillani,syed manzoor ali shah gilani,syed manzoor ali shah gilani,syedmanzooralishahgilani,syedmanzooralishahgilani,IND,Independent,85,0.000454185991835339,12,Loss,cookman18,P06194
2018,NA-128,Lahore-VI,Punjab,lahore,Syed Aqeel Haider Abbas,syed aqeel haider abbas,syed aqeel haider abbas,syedaqeelhaiderabbas,syedaqeelhaiderabbas,IND,Independent,78,0.000416782439566546,13,Loss,cookman18,P06304
2018,NA-128,Lahore-VI,Punjab,lahore,Humayon Shoukat Ali Butt,humayon shoukat ali butt,humayon shoukat ali butt,humayonshoukatalibutt,humayonshoukatalibutt,IND,Independent,49,0.000261824865881548,14,Loss,cookman18,P10431
2018,NA-129,Lahore-VII,Punjab,lahore,Sardar Ayaz Sadiq,sardar ayaz sadiq,sardar ayaz sadiq,sardarayazsadiq,sardarayazsadiq,PMLN,Pakistan Muslim League (N),103091,0.479506404829902,1,Win,cookman18,P02842
2018,NA-129,Lahore-VII,Punjab,lahore,Abdul Aleem Khan,abdul aleem khan,abdul aleem khan,abdulaleemkhan,abdulaleemkhan,PTI,Pakistan Tehreek-e-Insaf,95065,0.442175130468757,2,Loss,cookman18,P02876
2018,NA-129,Lahore-VII,Punjab,lahore,Muhammad Yousuf,muhammad yousaf,muhammad yousaf,muhammadyousaf,yousaf,TLP,Tehreek-e-Labbaik Pakistan,12900,0.0600016744653339,3,Loss,cookman18,P07244
2018,NA-129,Lahore-VII,Punjab,lahore,Iftikhar Shahid,iftikhar shahid,iftikhar shahid,iftikharshahid,iftikharshahid,PPP,Pakistan Peoples Party Parliamentarians,2571,0.0119584732597189,4,Loss,cookman18,P10432
2018,NA-129,Lahore-VII,Punjab,lahore,Farzana Butt,farzana butt,farzana butt,farzanabutt,farzanabutt,IND,Independent,419,0.0019488915969748,5,Loss,cookman18,P10433
2018,NA-129,Lahore-VII,Punjab,lahore,Ali Javed Dogar,ali javed dogar,ali javed dogar,alijaveddogar,alijaveddogar,IND,Independent,273,0.00126980287821986,6,Loss,cookman18,P10434
2018,NA-129,Lahore-VII,Punjab,lahore,Farooq Tahir Chishti,farooq tahir chishti,farooq tahir chishti,farooqtahirchishti,farooqtahirchishti,IND,Independent,254,0.00118142831892983,7,Loss,cookman18,P10435
2018,NA-129,Lahore-VII,Punjab,lahore,Kishwar Bano,kishwar bano,kishwar bano,kishwarbano,kishwarbano,NP,National Party,124,0.00057676028168228,8,Loss,cookman18,P10436
2018,NA-129,Lahore-VII,Punjab,lahore,Sohail Shaukat Butt,sohail shaukat butt,sohail shaukat butt,sohailshaukatbutt,sohailshaukatbutt,IND,Independent,106,0.000493037014986465,9,Loss,cookman18,P06426
2018,NA-129,Lahore-VII,Punjab,lahore,Humayun Akhtar Khan,humayun akhtar khan,humayun akhtar khan,humayunakhtarkhan,humayunakhtarkhan,IND,Independent,99,0.000460477966826981,10,Loss,cookman18,P01300
2018,NA-129,Lahore-VII,Punjab,lahore,Muhammad tajammal hussain,muhammad tajammal hussain,muhammad tajammal hussain,muhammadtajammalhussain,tajammalhussain,IND,Independent,92,0.000427918918667498,11,Loss,cookman18,P10437
2018,NA-13,Mansehra-I,Khyber Paktunkhwa,mansehra,Saleh Muhammad,saleh muhammad,saleh muhammad,salehmuhammad,saleh,IND,Independent,108950,0.431336529591784,1,Win,cookman18,P09502
2018,NA-13,Mansehra-I,Khyber Paktunkhwa,mansehra,Sardar Shah JehanYousaf,sardar shah jehanyousaf,sardar shah jehanyousaf,sardarshahjehanyousaf,sardarshahjehanyousaf,PMLN,Pakistan Muslim League (N),107114,0.424067746954515,2,Loss,cookman18,P03278
2018,NA-13,Mansehra-I,Khyber Paktunkhwa,mansehra,Muhammad Baseer Khan,muhammad baseer khan,muhammad baseer khan,muhammadbaseerkhan,baseerkhan,MMA,Muttahida Majlis-e-Amal Pakistan,19814,0.0784442588098358,3,Loss,cookman18,P09503
2018,NA-13,Mansehra-I,Khyber Paktunkhwa,mansehra,Sardar Muhammad Sultan,sardar muhammad sultan,sardar muhammad sultan,sardarmuhammadsultan,sardarsultan,IND,Independent,5474,0.0216717408259332,4,Loss,cookman18,P09504
2018,NA-13,Mansehra-I,Khyber Paktunkhwa,mansehra,Aamir Shahzad,aamir shahzad,aamir shahzad,aamirshahzad,aamirshahzad,TLP,Tehreek-e-Labbaik Pakistan,4644,0.0183857443177994,5,Loss,cookman18,P09505
2018,NA-13,Mansehra-I,Khyber Paktunkhwa,mansehra,Samar Islam,samar islam,samar islam,samarislam,samarislam,IND,Independent,3561,0.0140981127294754,6,Loss,cookman18,P09506
2018,NA-13,Mansehra-I,Khyber Paktunkhwa,mansehra,Muhammad Javed,muhammad javed,muhammad javed,muhammadjaved,javed,PSP,Pak Sarzameen Party,753,0.00298115104894551,7,Loss,cookman18,P09507
2018,NA-13,Mansehra-I,Khyber Paktunkhwa,mansehra,Nargis Ali,nargis ali,nargis ali,nargisali,nargisali,PML,Pakistan Muslim League,593,0.00234770593894381,8,Loss,cookman18,P09508
2018,NA-13,Mansehra-I,Khyber Paktunkhwa,mansehra,Muhammad Banaris,muhammad banaris,muhammad banaris,muhammadbanaris,banaris,IND,Independent,483,0.00191221242581764,9,Loss,cookman18,P09509
2018,NA-13,Mansehra-I,Khyber Paktunkhwa,mansehra,Ambereen Ahsan,ambereen ahsan,ambereen ahsan,ambereenahsan,ambereenahsan,IND,Independent,376,0.001488596008504,10,Loss,cookman18,P09510
2018,NA-13,Mansehra-I,Khyber Paktunkhwa,mansehra,Afsar Khan,afsar khan,afsar khan,afsarkhan,afsarkhan,IND,Independent,292,0.00115603732575311,11,Loss,cookman18,P09511
2018,NA-13,Mansehra-I,Khyber Paktunkhwa,mansehra,Muhammad Gulfam Swati,muhammad gulfam swati,muhammad gulfam swati,muhammadgulfamswati,gulfamswati,IND,Independent,204,0.000807642515252171,12,Loss,cookman18,P09512
2018,NA-13,Mansehra-I,Khyber Paktunkhwa,mansehra,Iffat Kalsoom,iffat kalsoom,iffat kalsoom,iffatkalsoom,iffatkalsoom,ANP,Awami National Party,186,0.000736379940376979,13,Loss,cookman18,P09513
2018,NA-13,Mansehra-I,Khyber Paktunkhwa,mansehra,Abdul Salam,abdul salam,abdul salam,abdulsalam,abdulsalam,Humdardan-e-Watan Pakistan,Humdardan-e-Watan Pakistan,143,0.000566141567064022,14,Loss,cookman18,P09514
2018,NA-130,Lahore-VIII,Punjab,lahore,Shafqat Mahmood,shafqat mehmood,shafqat mehmood,shafqatmehmood,shafqatmehmood,PTI,Pakistan Tehreek-e-Insaf,127590,0.505346958174905,1,Win,cookman18,P06338
2018,NA-130,Lahore-VIII,Punjab,lahore,Khawaja Ahmad Hasan,khawaja ahmed hasan,khawaja ahmed hasan,khawajaahmedhasan,khawajaahmedhasan,PMLN,Pakistan Muslim League (N),104654,0.41450411913815,2,Loss,cookman18,P04474
2018,NA-130,Lahore-VIII,Punjab,lahore,Hafeez Ur Rehman,hafeez ur rehman,hafeez ur rehman,hafeezurrehman,hafeezurrehman,TLP,Tehreek-e-Labbaik Pakistan,10757,0.0426053548795944,3,Loss,cookman18,P10438
2018,NA-130,Lahore-VIII,Punjab,lahore,Liaqat Baloch,liaqat baloch,liaqat baloch,liaqatbaloch,liaqatbaloch,MMA,Muttahida Majlis-e-Amal Pakistan,5181,0.0205204372623574,4,Loss,cookman18,P00202
2018,NA-130,Lahore-VIII,Punjab,lahore,Muhammad Mumtaz Khalid,muhammad mumtaz khalid,muhammad mumtaz khalid,muhammadmumtazkhalid,mumtazkhalid,PPP,Pakistan Peoples Party Parliamentarians,2508,0.00993346007604563,5,Loss,cookman18,P10439
2018,NA-130,Lahore-VIII,Punjab,lahore,Amjad Masood,amjad masood,amjad masood,amjadmasood,amjadmasood,IND,Independent,541,0.00214274397972117,6,Loss,cookman18,P10440
2018,NA-130,Lahore-VIII,Punjab,lahore,Saad Bin Hassan,saad bin hassan,saad bin hassan,saadbinhassan,saadbinhassan,IND,Independent,506,0.00200411913814956,7,Loss,cookman18,P10441
2018,NA-130,Lahore-VIII,Punjab,lahore,Muhammad Abu Bakar,muhammad abu bakar,muhammad abu bakar,muhammadabubakar,abubakar,Pakistan Quami Yakjehti Party,Pakistan Quami Yakjehti Party,414,0.00163973384030418,8,Loss,cookman18,P10442
2018,NA-130,Lahore-VIII,Punjab,lahore,Haroon Khawaja,haroon khawaja,haroon khawaja,haroonkhawaja,haroonkhawaja,Pakistan Freedom Movement,Pakistan Freedom Movement,221,0.000875316856780735,9,Loss,cookman18,P10443
2018,NA-130,Lahore-VIII,Punjab,lahore,Muhammad Yameen Awan,muhammad yameen awan,muhammad yameen awan,muhammadyameenawan,yameenawan,PSP,Pak Sarzameen Party,108,0.000427756653992395,10,Loss,cookman18,P10444
2018,NA-131,Lahore-IX,Punjab,lahore,Imran Ahmed Khan Niazi,imran ahmed khan niazi,imran ahmed khan niazi,imranahmedkhanniazi,imranahmedkhanniazi,PTI,Pakistan Tehreek-e-Insaf,84531,0.44698435864082,1,Win,cookman18,P01405
2018,NA-131,Lahore-IX,Punjab,lahore,Khawaja Saad Rafique,khawaja saad rafique,khawaja saad rafique,khawajasaadrafique,khawajasaadrafique,PMLN,Pakistan Muslim League (N),83775,0.442986769884831,2,Loss,cookman18,P04490
2018,NA-131,Lahore-IX,Punjab,lahore,Syed Murtaza Hassan,syed murtaza hassan,syed murtaza hassan,syedmurtazahassan,syedmurtazahassan,TLP,Tehreek-e-Labbaik Pakistan,9788,0.0517571411952579,3,Loss,cookman18,P10445
2018,NA-131,Lahore-IX,Punjab,lahore,Asim Mehmood,asim mehmood,asim mehmood,asimmehmood,asimmehmood,PPP,Pakistan Peoples Party Parliamentarians,6755,0.0357191958289709,4,Loss,cookman18,P10406
2018,NA-131,Lahore-IX,Punjab,lahore,Waqar Nadeem Warraich,waqar nadeem warraich,waqar nadeem warraich,waqarnadeemwarraich,waqarnadeemwarraich,MMA,Muttahida Majlis-e-Amal Pakistan,1913,0.0101155916537115,5,Loss,cookman18,P02894
2018,NA-131,Lahore-IX,Punjab,lahore,Faheem Ahmed Khan Loadhi,faheem ahmed khan loadhi,faheem ahmed khan loadhi,faheemahmedkhanloadhi,faheemahmedkhanloadhi,IND,Independent,656,0.0034688071745085,6,Loss,cookman18,P10446
2018,NA-131,Lahore-IX,Punjab,lahore,Jawad Ahmad,jawad ahmed,jawad ahmed,jawadahmed,jawadahmed,Barabri Party Pakistan,Barabri Party Pakistan,367,0.00194062840403143,7,Loss,cookman18,P10447
2018,NA-131,Lahore-IX,Punjab,lahore,Tahir Aslam,tahir aslam,tahir aslam,tahiraslam,tahiraslam,Pakistan Sunni Tehreek,Pakistan Sunni Tehreek,363,0.00191947714077223,8,Loss,cookman18,P10448
2018,NA-131,Lahore-IX,Punjab,lahore,Nadeem Ahmed,nadeem ahmed,nadeem ahmed,nadeemahmed,nadeemahmed,IND,Independent,357,0.00188775024588344,9,Loss,cookman18,P10449
2018,NA-131,Lahore-IX,Punjab,lahore,Muhammad Mudasir,muhammad mudasir,muhammad mudasir,muhammadmudasir,mudasir,Pakistan Justice & Democratic Party,Pakistan Justice & Democratic Party,144,0.000761445477331134,10,Loss,cookman18,P10450
2018,NA-131,Lahore-IX,Punjab,lahore,Shoaib ullah Cheema,shoaib ullah cheema,shoaib ullah cheema,shoaibullahcheema,shoaibullahcheema,IND,Independent,128,0.000676840424294341,11,Loss,cookman18,P10451
2018,NA-131,Lahore-IX,Punjab,lahore,Mian Zahid islam Anjum,mian zahid islam anjum,mian zahid islam anjum,mianzahidislamanjum,zahidislamanjum,IND,Independent,118,0.000623962266146346,12,Loss,cookman18,P10452
2018,NA-131,Lahore-IX,Punjab,lahore,Muzaffar Ali,muzaffar ali,muzaffar ali,muzaffarali,muzaffarali,Pakistan Tehreek-e-Insaf-Gulalai,Pakistan Tehreek-e-Insaf-Gulalai,106,0.000560508476368751,13,Loss,cookman18,P10453
2018,NA-131,Lahore-IX,Punjab,lahore,Hamiyon Akhter Khan,hamiyon akhter khan,hamiyon akhter khan,hamiyonakhterkhan,hamiyonakhterkhan,IND,Independent,95,0.000502342502405956,14,Loss,cookman18,P10454
2018,NA-131,Lahore-IX,Punjab,lahore,Muhammad Jahangir Dogar,muhammad jahangir dogar,muhammad jahangir dogar,muhammadjahangirdogar,jahangirdogar,IND,Independent,18,0.0000951806846663917,15,Loss,cookman18,P10455
2018,NA-132,Lahore-X,Punjab,lahore,Mian Muhammad Shehbaz Sharif,mian muhammad shehbaz sharif,mian muhammad shehbaz sharif,mianmuhammadshehbazsharif,shehbazsharif,PMLN,Pakistan Muslim League (N),95864,0.51247180079332,1,Win,cookman18,P01325
2018,NA-132,Lahore-X,Punjab,lahore,Ch Muhammad Mansha Sindhu,chaudhry muhammad mansha sindhu,chaudhry muhammad mansha sindhu,chaudhrymuhammadmanshasindhu,chaudhrymanshasindhu,PTI,Pakistan Tehreek-e-Insaf,49148,0.262736418941314,2,Loss,cookman18,P10456
2018,NA-132,Lahore-X,Punjab,lahore,Samina Khalid Ghurki,samina khalid ghurki,samina khalid ghurki,saminakhalidghurki,saminakhalidghurki,PPP,Pakistan Peoples Party Parliamentarians,24424,0.130566336294918,3,Loss,cookman18,P01360
2018,NA-132,Lahore-X,Punjab,lahore,Amjad Naeem,amjad naeem,amjad naeem,amjadnaeem,amjadnaeem,TLP,Tehreek-e-Labbaik Pakistan,7308,0.0390672611219809,4,Loss,cookman18,P10457
2018,NA-132,Lahore-X,Punjab,lahore,Muhammad Nawaz,muhammad nawaz,muhammad nawaz,muhammadnawaz,nawaz,TLI,Tehreek-e-Labbaik Islam,4050,0.0216505757449402,5,Loss,cookman18,P06408
2018,NA-132,Lahore-X,Punjab,lahore,Muhammad Adnan Khalid,muhammad adnan khalid,muhammad adnan khalid,muhammadadnankhalid,adnankhalid,IND,Independent,2848,0.0152248986966888,6,Loss,cookman18,P10458
2018,NA-132,Lahore-X,Punjab,lahore,Haider Ali,haider ali,haider ali,haiderali,haiderali,MMA,Muttahida Majlis-e-Amal Pakistan,1616,0.00863884701328971,7,Loss,cookman18,P06410
2018,NA-132,Lahore-X,Punjab,lahore,Muhammad Sajjad Hassan,muhammad sajjad hassan,muhammad sajjad hassan,muhammadsajjadhassan,sajjadhassan,APML,All Pakistan Muslim League,543,0.00290278089617346,8,Loss,cookman18,P10459
2018,NA-132,Lahore-X,Punjab,lahore,Yasir Tufail,yasir tufail,yasir tufail,yasirtufail,yasirtufail,IND,Independent,492,0.00263014401642236,9,Loss,cookman18,P10460
2018,NA-132,Lahore-X,Punjab,lahore,Jawad ahmad,jawad ahmed,jawad ahmed,jawadahmed,jawadahmed,Barabri Party Pakistan,Barabri Party Pakistan,447,0.0023895820637008,10,Loss,cookman18,P10447
2018,NA-132,Lahore-X,Punjab,lahore,Muhammad Ramzan,muhammad ramzan,muhammad ramzan,muhammadramzan,ramzan,IND,Independent,78,0.000416974051384033,11,Loss,cookman18,P06594
2018,NA-132,Lahore-X,Punjab,lahore,Mian Rashid Ali,mian rashid ali,mian rashid ali,mianrashidali,rashidali,JWP,Jamhoori Wattan Party,75,0.000400936587869263,12,Loss,cookman18,P10461
2018,NA-132,Lahore-X,Punjab,lahore,Chaudhry Shabbir Ahmed,chaudhry shabbir ahmed,chaudhry shabbir ahmed,chaudhryshabbirahmed,chaudhryshabbirahmed,IND,Independent,70,0.000374207482011312,13,Loss,cookman18,P01359
2018,NA-132,Lahore-X,Punjab,lahore,Nasir Javaid Dogar,nasir javaid dogar,nasir javaid dogar,nasirjavaiddogar,nasirjavaiddogar,IND,Independent,57,0.00030471180678064,14,Loss,cookman18,P10462
2018,NA-132,Lahore-X,Punjab,lahore,Muhammad Tajammal Hussain,muhammad tajammal hussain,muhammad tajammal hussain,muhammadtajammalhussain,tajammalhussain,IND,Independent,42,0.000224524489206787,15,Loss,cookman18,P10437
2018,NA-133,Lahore-XI,Punjab,lahore,Mohammad pervaiz malik,muhammad pervaiz malik,muhammad pervaiz malik,muhammadpervaizmalik,pervaizmalik,PMLN,Pakistan Muslim League (N),89699,0.470574348428254,1,Win,cookman18,P02826
2018,NA-133,Lahore-XI,Punjab,lahore,Ejaz ahmad chaudary,ejaz ahmed chaudary,ejaz ahmed chaudary,ejazahmedchaudary,ejazahmedchaudary,PTI,Pakistan Tehreek-e-Insaf,77293,0.405490619885004,2,Loss,cookman18,P10463
2018,NA-133,Lahore-XI,Punjab,lahore,Matloob Ahmad,matloob ahmed,matloob ahmed,matloobahmed,matloobahmed,TLP,Tehreek-e-Labbaik Pakistan,13235,0.0694327863348302,3,Loss,cookman18,P10464
2018,NA-133,Lahore-XI,Punjab,lahore,ch Muhammad Aslam Gill,chaudhry muhammad aslam gill,chaudhry muhammad aslam gill,chaudhrymuhammadaslamgill,chaudhryaslamgill,PPP,Pakistan Peoples Party Parliamentarians,5585,0.0292997439879129,4,Loss,cookman18,P03485
2018,NA-133,Lahore-XI,Punjab,lahore,Syed zaeem hussain qadri,syed zaeem hussain qadri,syed zaeem hussain qadri,syedzaeemhussainqadri,syedzaeemhussainqadri,IND,Independent,1953,0.0102457296344483,5,Loss,cookman18,P02841
2018,NA-133,Lahore-XI,Punjab,lahore,Iftikhar ahmed,iftikhar ahmed,iftikhar ahmed,iftikharahmed,iftikharahmed,MMA,Muttahida Majlis-e-Amal Pakistan,1702,0.00892894615352331,6,Loss,cookman18,P00258
2018,NA-133,Lahore-XI,Punjab,lahore,Waqif tehmasab kiyani,waqif tehmasab kiyani,waqif tehmasab kiyani,waqiftehmasabkiyani,waqiftehmasabkiyani,APML,All Pakistan Muslim League,290,0.00152138330465438,7,Loss,cookman18,P10465
2018,NA-133,Lahore-XI,Punjab,lahore,Nawab ali,nawab ali,nawab ali,nawabali,nawabali,IND,Independent,275,0.00144269106475847,8,Loss,cookman18,P10466
2018,NA-133,Lahore-XI,Punjab,lahore,Ahmad raza,ahmed raza,ahmed raza,ahmedraza,ahmedraza,IND,Independent,268,0.00140596801947371,9,Loss,cookman18,P10467
2018,NA-133,Lahore-XI,Punjab,lahore,Nouman hussain qureshi,nouman hussain qureshi,nouman hussain qureshi,noumanhussainqureshi,noumanhussainqureshi,Barabri Party Pakistan,Barabri Party Pakistan,94,0.000493138036681076,10,Loss,cookman18,P10468
2018,NA-133,Lahore-XI,Punjab,lahore,Irfan khalid,irfan khalid,irfan khalid,irfankhalid,irfankhalid,IND,Independent,87,0.000456414991396315,11,Loss,cookman18,P10469
2018,NA-133,Lahore-XI,Punjab,lahore,Main abdur razzaq,main abdur razzaq,main abdur razzaq,mainabdurrazzaq,mainabdurrazzaq,IND,Independent,50,0.000262307466319721,12,Loss,cookman18,P10470
2018,NA-133,Lahore-XI,Punjab,lahore,Sohail zia butt,sohail zia butt,sohail zia butt,sohailziabutt,sohailziabutt,IND,Independent,49,0.000257061316993327,13,Loss,cookman18,P10471
2018,NA-133,Lahore-XI,Punjab,lahore,Muhammad amjad khan,muhammad amjad khan,muhammad amjad khan,muhammadamjadkhan,amjadkhan,IND,Independent,36,0.000188861375750199,14,Loss,cookman18,P06680
2018,NA-134,Lahore-XII,Punjab,lahore,Rana Mubashir Iqbal,rana mubashir iqbal,rana mubashir iqbal,ranamubashiriqbal,ranamubashiriqbal,PMLN,Pakistan Muslim League (N),76298,0.538702138625885,1,Win,cookman18,P10472
2018,NA-134,Lahore-XII,Punjab,lahore,Malik Zaheer Abbas,malik zaheer abbas,malik zaheer abbas,malikzaheerabbas,malikzaheerabbas,PTI,Pakistan Tehreek-e-Insaf,46019,0.324917215620653,2,Loss,cookman18,P04521
2018,NA-134,Lahore-XII,Punjab,lahore,Muhammad Irfan Shahkey,muhammad irfan shahkey,muhammad irfan shahkey,muhammadirfanshahkey,irfanshahkey,TLP,Tehreek-e-Labbaik Pakistan,9901,0.069906024725876,3,Loss,cookman18,P10473
2018,NA-134,Lahore-XII,Punjab,lahore,Muhammad Sohail Afzal Awan,muhammad sohail afzal awan,muhammad sohail afzal awan,muhammadsohailafzalawan,sohailafzalawan,PPP,Pakistan Peoples Party Parliamentarians,5425,0.0383032202947053,4,Loss,cookman18,P10474
2018,NA-134,Lahore-XII,Punjab,lahore,Aneela Batool,aneela batool,aneela batool,aneelabatool,aneelabatool,MMA,Muttahida Majlis-e-Amal Pakistan,1454,0.0102659690891247,5,Loss,cookman18,P10475
2018,NA-134,Lahore-XII,Punjab,lahore,Syed Faqir Hussain Shah Bukhari,syed faqir hussain shah bukhari,syed faqir hussain shah bukhari,syedfaqirhussainshahbukhari,syedfaqirhussainshahbukhari,APML,All Pakistan Muslim League,720,0.00508356103450467,6,Loss,cookman18,P10476
2018,NA-134,Lahore-XII,Punjab,lahore,Zulfiqar Ali Hassan,zulfiqar ali hassan,zulfiqar ali hassan,zulfiqaralihassan,zulfiqaralihassan,AAT,Allah-o-Akbar Tehreek,676,0.00477289897128494,7,Loss,cookman18,P10477
2018,NA-134,Lahore-XII,Punjab,lahore,Rana Khalid Mehmood,rana khalid mehmood,rana khalid mehmood,ranakhalidmehmood,ranakhalidmehmood,IND,Independent,460,0.00324783066093354,8,Loss,cookman18,P10478
2018,NA-134,Lahore-XII,Punjab,lahore,Aneel Ashiq Mutu,aneel ashiq mutu,aneel ashiq mutu,aneelashiqmutu,aneelashiqmutu,NP,National Party,381,0.00269005104742539,9,Loss,cookman18,P10479
2018,NA-134,Lahore-XII,Punjab,lahore,Shazia Mubashir,shazia mubashir,shazia mubashir,shaziamubashir,shaziamubashir,IND,Independent,249,0.0017580648577662,10,Loss,cookman18,P10480
2018,NA-134,Lahore-XII,Punjab,lahore,Syed Zaeem Hussain Qadri,syed zaeem hussain qadri,syed zaeem hussain qadri,syedzaeemhussainqadri,syedzaeemhussainqadri,IND,Independent,50,0.000353025071840602,11,Loss,cookman18,P02841
2018,NA-135,Lahore-XIII,Punjab,lahore,MALIK KARAMAT ALI,malik karamat ali,malik karamat ali,malikkaramatali,malikkaramatali,PTI,Pakistan Tehreek-e-Insaf,64850,0.475147270009671,1,Win,cookman18,P10481
2018,NA-135,Lahore-XIII,Punjab,lahore,MALIK SAIF UL MALOOK KHOKHAR,malik saif ul malook khokhar,malik saif ul malook khokhar,maliksaifulmalookkhokhar,maliksaifulmalookkhokhar,PMLN,Pakistan Muslim League (N),55445,0.406238093842502,2,Loss,cookman18,P10482
2018,NA-135,Lahore-XIII,Punjab,lahore,MUHAMMAD AHMAD MAJEED,muhammad ahmed majeed,muhammad ahmed majeed,muhammadahmedmajeed,ahmedmajeed,TLP,Tehreek-e-Labbaik Pakistan,8198,0.0600656487207292,3,Loss,cookman18,P10483
