year,seat,constituency,province,recorded_winner,party,winner_votes,winner_vote_share_pct,registered_voters,turnout_pct,margin_pp,candidate_count
1993,NA-190,Karachi South 2,Sindh,Abdul Aziz Memon,Pakistan Peoples Party Parliamentarians,23309,48.0,209726,23.4,8.0,17
1993,NA-191,Karachi South 3,Sindh,Haleem Ahmad Siddiqi,Pakistan Muslim League (Nawaz),33840,62.6,219181,25.0,43.6,17
1993,NA-192,Karachi East 1,Sindh,Zuhair Akram Nadeem,Pakistan Muslim League (Nawaz),20101,52.1,196646,19.9,29.9,14
1993,NA-193,Karachi East 2,Sindh,Abu Bakar Shaikhani,Pakistan Muslim League (Nawaz),27845,64.9,241296,17.9,45.0,22
1993,NA-194,Karachi East 3,Sindh,Muzaffar Ali Shujra,Pakistan Peoples Party Parliamentarians,13709,44.3,206342,15.2,13.9,12
1993,NA-195,Karachi East 4,Sindh,Prof. N. D. Khan,Pakistan Peoples Party Parliamentarians,25612,46.8,282354,19.6,16.4,15
1993,NA-196,Karachi East 5,Sindh,Sher M. Baloch,Pakistan Peoples Party Parliamentarians,23687,53.7,261978,17.1,24.6,16
1993,NA-197,Quetta-Cum-Chagai,Balochistan,Mehmood Khan Achakzai,Paktunkhwa Milli Awami Party,47559,37.3,359350,36.1,7.0,16
1993,NA-198,Pishin-Cum-Killa Abdullah,Balochistan,Mehmood Khan Achakzai,Paktunkhwa Milli Awami Party,25879,38.9,321750,21.4,1.7,8
1993,NA-199,Loralai-Cum-Musakhel-Cum-Barkhan,Balochistan,Haji Gul Muhammad,Islami Jamhoori Mahaz,18298,33.4,199780,28.4,3.1,15
1993,NA-200,Zhob-Cum-Killa Saifullah,Balochistan,Nawab M. Ayyaz Khan Jogezai,Paktunkhwa Milli Awami Party,16279,46.9,228798,15.6,2.9,6
1993,NA-201,Jhal Magsi-Cum-Bolan,Balochistan,Sardar Yar M. Khan,Jamhoori Wattan Party,13252,44.4,237719,13.2,13.6,10
1993,NA-202,Sibi-Cum-Kohlu-Cum-Dera Bugti-Cum-Ziarat,Balochistan,Nawab M. Akbar Khan Bugti,Jamhoori Wattan Party,27645,61.1,223757,20.6,49.8,5
1993,NA-203,Jaffarabad-Cum-Nasirabad,Balochistan,Mir Zafarullah Khan Jamali,Independents,28192,51.9,274013,20.8,7.6,4
1993,NA-204,Kalat-Cum-Mastung-Cum-Kharan,Balochistan,Molvi Abdul Ghafoor Haideri,Islami Jamhoori Mahaz,22589,33.5,284580,24.7,13.6,8
1993,NA-205,Khuzdar-Cum-Awaran,Balochistan,M. Ayub,Balochistan National Movement (Mengal),19126,35.8,213208,26.4,2.8,6
1993,NA-206,Labdela-Cum-Gwadar,Balochistan,Ghulam Akbar Lasi,Pakistan Peoples Party Parliamentarians,33720,47.6,184340,39.8,10.2,5
1993,NA-207,Turbat-Cum-Panjgur,Balochistan,Dr. M. Yaseen,Balochistan National Movement (Dr. Abdul Hayee Group),28365,48.1,225734,27.1,23.6,10
