year,seat,constituency,province,recorded_winner,party,winner_votes,winner_vote_share_pct,registered_voters,turnout_pct,margin_pp,candidate_count
2008,NA-188,Bahawalnagar 1,Punjab,Muhammad Akhtar Khadim Alias Khadim Hussain,Pakistan Muslim League (Qaid-e-Azam),52981,37.1,269766,55.0,5.7,5
2008,NA-189,Bahawalnagar 2,Punjab,Sayed Mumtaz Alam Gilani,Pakistan Peoples Party Parliamentarians,49678,38.5,323939,41.1,9.7,8
2008,NA-190,Bahawalnagar 3,Punjab,Abdul Ghafoor Chaudhary,Pakistan Peoples Party Parliamentarians,77664,51.4,316829,48.8,5.0,5
2008,NA-191,Bahawalnagar 4,Punjab,Muhammad Afzal Sindhu,Pakistan Peoples Party Parliamentarians,83903,49.8,362672,47.6,2.7,6
2008,NA-192,Rahimyar Khan 1,Punjab,Syed Hamid Saeed Kazmi,Pakistan Peoples Party Parliamentarians,65395,42.1,400697,39.9,12.7,7
2008,NA-193,Rahimyar Khan 2,Punjab,Mian Abdul Sattar,Pakistan Peoples Party Parliamentarians,58572,43.5,356244,39.1,16.0,8
2008,NA-194,Rahimyar Khan 3,Punjab,Makhdoom Shahab Ud Din,Pakistan Peoples Party Parliamentarians,59710,43.2,357267,39.9,12.5,5
2008,NA-195,Rahimyar Khan 4,Punjab,Jahangir Khan Tareen,Pakistan Muslim League (Functional),84577,60.5,335006,43.3,27.6,5
2008,NA-196,Rahimyar Khan 5,Punjab,Javed Iqbal Warraich,Pakistan Peoples Party Parliamentarians,52090,37.0,352887,41.2,3.5,10
2008,NA-197,Rahimyar Khan 6,Punjab,Sardar Muhammad Arshad Khan Laghari,Pakistan Muslim League (Nawaz),82565,58.6,352085,41.5,20.3,7
2008,NA-198,Old Sukkur 1,Sindh,Nauman Islam Shaikh,Pakistan Peoples Party Parliamentarians,74086,68.9,265679,41.4,47.6,16
2008,NA-199,Old Sukkur 2,Sindh,Syed Khursheed Ahmed Shah,Pakistan Peoples Party Parliamentarians,93394,72.7,269546,48.6,46.1,13
2008,NA-200,Ghotki 1,Sindh,Mian Abdul Haq,Pakistan Peoples Party Parliamentarians,59022,41.4,296064,50.5,6.2,14
2008,NA-201,Ghotki 2,Sindh,Ali Mohammad Khan Mahar,Independents,74714,58.6,282085,46.6,17.9,10
2008,NA-202,Old Shikarpur 1,Sindh,Aftab Shahban Mirani,Pakistan Peoples Party Parliamentarians,47379,46.6,275349,38.6,7.8,9
2008,NA-203,Old Shikarpur 2,Sindh,Ghous Bux Khan Mahar,Pakistan Muslim League (Qaid-e-Azam),89921,69.5,241456,55.0,39.3,7
2008,NA-204,Old Larkana 1,Sindh,Shahid Hussain Bhutto,Pakistan Peoples Party Parliamentarians,81439,83.4,374350,26.6,70.8,14
2008,NA-205,Old Larkana 2,Sindh,Nazir Ahmed Bughio,Pakistan Peoples Party Parliamentarians,72928,72.1,276839,37.5,46.5,11
2008,NA-206,Old Larkana 3,Sindh,Mir Ami Ali Khan Magsi,Pakistan Peoples Party Parliamentarians,49524,65.9,148797,52.1,34.6,10
2008,NA-208,Jacobabad 1,Sindh,Mir Aijaz Hussain Jakhrani,Pakistan Peoples Party Parliamentarians,52813,71.3,271568,28.3,49.1,12
2008,NA-209,Jacobabad 2,Sindh,Mir Hazzar Khan Bijarani,Pakistan Peoples Party Parliamentarians,111578,84.7,283779,47.1,75.6,8
2008,NA-210,Jacobabad 3,Sindh,Nasrullah Khan Bijarani,Pakistan Muslim League (Qaid-e-Azam),56515,56.4,292284,35.3,13.4,11
2008,NA-211,Naushero Feroze 1,Sindh,Ghulam Murtaza Khan Jatoi,National Party,109319,66.4,381020,44.1,33.5,10
2008,NA-212,Naushero Feroze 2,Sindh,Zaffar Ali Shah,Pakistan Peoples Party Parliamentarians,98999,62.6,376544,43.0,32.7,9
2008,NA-213,Nawabshah 1,Sindh,Azra Fazal Pecheho,Pakistan Peoples Party Parliamentarians,108404,66.8,350280,47.7,37.8,13
2008,NA-214,Nawabshah 2,Sindh,Syed Ghulam Mustafa Shah,Pakistan Peoples Party Parliamentarians,81194,61.8,283305,48.0,26.0,10
2008,NA-215,Khairpur 1,Sindh,Nawab Ali Wassan,Pakistan Peoples Party Parliamentarians,98782,70.3,362823,39.6,46.1,10
2008,NA-216,Khairpur 2,Sindh,Pir Syed Saddaruddin Shah Rashdi,Pakistan Muslim League (Functional),97347,54.7,378628,48.2,10.3,13
2008,NA-217,Khairpur 3,Sindh,Pir Syed Fazal Ali Shah Jeelani,Pakistan Peoples Party Parliamentarians,77125,58.0,341935,40.4,19.5,10
2008,NA-218,Old Hyderabad 1,Sindh,Makhdoom Muhammad Ameen Faheem,Pakistan Peoples Party Parliamentarians,97717,76.9,264345,49.4,56.0,11
2008,NA-219,Old Hyderabad 2,Sindh,Syed Tayyab Hussain,Muttahida Qaumi Movement,168136,85.8,352697,56.1,72.9,8
2008,NA-220,Old Hyderabad 3,Sindh,Salahuddin,Muttahida Qaumi Movement,147040,84.1,364798,48.4,70.3,9
2008,NA-221,Old Hyderabad 4,Sindh,Syed Ameer Shah Jamot,Pakistan Peoples Party Parliamentarians,102737,85.9,326095,37.1,77.1,8
2008,NA-222,Old Hyderabad 5,Sindh,Syed Naveed Qamar,Pakistan Peoples Party Parliamentarians,84041,74.1,318867,36.3,50.8,9
2008,NA-223,Old Hyderabad 6,Sindh,Shamshad Sattar Bachani,Pakistan Peoples Party Parliamentarians,84669,64.7,276836,49.0,30.7,14
2008,NA-224,Old Badin 1,Sindh,Ghulam Ali Nizamani,Pakistan Peoples Party Parliamentarians,87102,67.0,331871,41.8,38.3,11
2008,NA-225,Old Badin 2,Sindh,Dr. Fahmida Mirza,Pakistan Peoples Party Parliamentarians,88983,76.2,285471,41.9,55.2,11
2008,NA-226,Old Mirpurkhas 1,Sindh,Pir Aftab Hussain Shah Jillani,Pakistan Peoples Party Parliamentarians,78543,54.6,354611,41.8,28.0,14
2008,NA-227,Old Mirpurkhas 2,Sindh,Mir Munawar Ali Talpur,Pakistan Peoples Party Parliamentarians,82697,66.2,331905,39.2,41.3,17
2008,NA-228,Old Mirpurkhas 3,Sindh,Nawab Mohammad Yousif Talpur,Pakistan Peoples Party Parliamentarians,75080,57.3,277564,49.3,34.4,18
2008,NA-229,Tharparkar 1,Sindh,Arbab Zakaullah,Pakistan Muslim League (Qaid-e-Azam),135697,82.4,256685,65.7,65.2,9
2008,NA-230,Tharparkar 2,Sindh,Dr. Ghulam Hyder Samejo,Pakistan Muslim League (Qaid-e-Azam),109580,71.6,237555,67.0,43.2,13
2008,NA-231,Old Dadu 1,Sindh,Nawab Abdul Ghani Talpur,Pakistan Peoples Party Parliamentarians,138320,76.4,492758,37.8,57.9,11
2008,NA-232,Old Dadu 2,Sindh,Rafique Ahmed Jamali,Pakistan Peoples Party Parliamentarians,87467,71.6,389936,32.2,43.7,10
2008,NA-233,Old Dadu 3,Sindh,Talat Iqbal Mahessar,Pakistan Peoples Party Parliamentarians,83493,62.3,438137,31.3,24.9,10
2008,NA-234,Sanghar 1,Sindh,Muhammad Jadam Mangrio,Pakistan Muslim League (Functional),71394,61.1,230943,52.0,22.7,9
2008,NA-235,Sanghar 2,Sindh,Ghulam Dastgir Rajar,Pakistan Muslim League (Functional),68122,67.0,201610,52.1,35.5,9
2008,NA-236,Sanghar 3,Sindh,Roshan Din Junejo,Pakistan Peoples Party Parliamentarians,90311,63.9,286317,50.5,28.9,13
2008,NA-237,Thatta 1,Sindh,Dr. Abdul Wahid Soomro,Pakistan Peoples Party Parliamentarians,85138,60.1,431030,34.2,20.5,4
2008,NA-238,Thatta 2,Sindh,Syed Ayaz Ali Shah Sheerazi,Pakistan Muslim League (Qaid-e-Azam),76812,54.7,363663,39.8,10.4,4
2008,NA-239,Karachi 1,Sindh,Abdul Qadir Patel,Pakistan Peoples Party Parliamentarians,56840,51.4,312401,36.2,29.7,14
2008,NA-240,Karachi 2,Sindh,Khawaja Sohail Mansoor,Muttahida Qaumi Movement,67799,51.9,279723,46.8,5.2,7
2008,NA-241,Karachi 3,Sindh,S. A. Iqbal Qadiri,Muttahida Qaumi Movement,93617,64.2,268582,54.9,39.4,11
2008,NA-242,Karachi 4,Sindh,Dr. Abdul Qadir Khanzada,Muttahida Qaumi Movement,147892,83.5,296822,60.3,68.1,6
2008,NA-243,Karachi 5,Sindh,Abdul Waseem,Muttahida Qaumi Movement,167764,87.3,333290,58.2,75.8,6
2008,NA-244,Karachi 6,Sindh,Shaikh Salahuddin,Muttahida Qaumi Movement,174044,93.8,290891,64.3,88.8,5
2008,NA-245,Karachi 7,Sindh,Farhat Muhammad Khan,Muttahida Qaumi Movement,149157,88.6,344004,49.2,79.5,5
2008,NA-246,Karachi 8,Sindh,Sufyan Yousuf,Muttahida Qaumi Movement,186933,96.2,310045,63.1,92.7,3
2008,NA-247,Karachi 9,Sindh,Dr. Nadeem Ehsan,Muttahida Qaumi Movement,168007,92.0,303455,60.6,84.3,5
2008,NA-248,Karachi 10,Sindh,Nabeel Ahmed Gabol,Pakistan Peoples Party Parliamentarians,84217,80.5,351345,30.3,71.3,9
2008,NA-249,Karachi 11,Sindh,Dr. Muhammad Farooq Sattar,Muttahida Qaumi Movement,103846,57.5,388099,47.0,16.9,5
2008,NA-250,Karachi 12,Sindh,Khush Bakhat Shujaat,Muttahida Qaumi Movement,52045,51.2,344657,30.2,7.5,12
2008,NA-251,Karachi 13,Sindh,Waseem Akhter,Muttahida Qaumi Movement,83537,63.8,337193,39.6,46.7,7
2008,NA-252,Karachi 14,Sindh,Abdul Rasheed Godil,Muttahida Qaumi Movement,87280,75.7,277553,42.4,53.7,6
2008,NA-253,Karachi 15,Sindh,Syed Haider Abbas Rizvi,Muttahida Qaumi Movement,96973,63.4,398527,39.0,32.6,18
2008,NA-254,Karachi 16,Sindh,Dr. Muhammad Ayoub Shaikh,Muttahida Qaumi Movement,132648,86.4,309295,50.1,77.1,8
2008,NA-255,Karachi 17,Sindh,Syed Asif Hassnain,Muttahida Qaumi Movement,157971,82.9,331927,57.9,66.4,6
2008,NA-256,Karachi 18,Sindh,Iqbal Muhammad Ali Khan,Muttahida Qaumi Movement,123491,75.4,371067,44.5,60.8,7
2008,NA-257,Karachi 19,Sindh,Sajid Ahmed,Muttahida Qaumi Movement,134498,72.3,386376,48.1,47.6,7
2008,NA-258,Karachi 20,Sindh,Sher Muhammad Balcoh,Pakistan Peoples Party Parliamentarians,134696,79.6,418663,41.0,70.7,17
2008,NA-259,Quetta,Balochistan,Syed Nasir Ali Shah,Pakistan Peoples Party Parliamentarians,24936,41.0,365579,17.1,22.3,18
2008,NA-260,Quetta Cum Chagai,Balochistan,Sardar Al-Haaj Muhammad Umar Goragaje,Pakistan Peoples Party Parliamentarians,40773,40.5,398782,26.3,11.3,13
2008,NA-261,Pishin Cum Ziarat,Balochistan,Molvi Agha Muhammad,Jamiat Ulema-e Islam (Fazl),30611,37.4,297591,28.6,8.9,17
2008,NA-262,Killa Abdullah,Balochistan,Haji Rozuddin,Jamiat Ulema-e Islam (Fazl),45590,33.5,392221,35.0,0.8,7
2008,NA-263,Old Loralai,Balochistan,Sardar Muhammad Israr Tareen,Pakistan Muslim League (Qaid-e-Azam),52818,38.3,349596,40.7,12.9,11
2008,NA-264,Old Zhob,Balochistan,Maulvi Asmatullah,Independents,24204,41.2,222330,27.9,12.1,8
2008,NA-265,Old Sibi,Balochistan,Mir Ahmadan Khan Bugti,Pakistan Muslim League (Qaid-e-Azam),56715,56.9,281867,35.9,39.5,7
2008,NA-266,Old Nasirabad,Balochistan,Taj Muhammad Jamali,Pakistan Peoples Party Parliamentarians,76556,52.8,651356,23.2,17.2,17
2008,NA-267,Old Kachhi,Balochistan,Mir Hamayun Aziz Kurd,Independents,61249,54.9,242024,46.9,11.6,6
2008,NA-268,Kalat,Balochistan,Dr. Ayatullah Durrani,Pakistan Peoples Party Parliamentarians,19355,30.8,210875,31.1,5.6,11
2008,NA-269,Khuzdar,Balochistan,Muhammad Usman,Independents,17609,30.0,186598,33.7,2.8,11
2008,NA-270,Awaran-Cum-Lasbela,Balochistan,Jam Mir Muhammad Yousuf,Pakistan Muslim League (Qaid-e-Azam),50476,54.6,247737,39.3,9.3,2
2008,NA-271,Kharan-Cum-Panjgur,Balochistan,Ehsanullah Reki,Pakistan Muslim League (Qaid-e-Azam),22856,32.0,201952,36.6,1.0,9
2008,NA-272,Kech-Cum-Gwadar,Balochistan,Yaqoob Bizenjo,Balochistan National Party (Awami),61655,59.3,316766,34.1,27.0,6
