year,seat,constituency,province,recorded_winner,party,winner_votes,winner_vote_share_pct,registered_voters,turnout_pct,margin_pp,candidate_count
1997,NA-190,Karachi South 2,Sindh,M. Farooq Sattar,Haq Parast Group,27711,46.9,222762,26.6,17.6,10
1997,NA-191,Karachi South 3,Sindh,Capt. Haleem Ahmad Siddiq,Pakistan Muslim League (Nawaz),31414,48.1,219609,30.0,9.8,16
1997,NA-192,Karachi East 1,Sindh,Ijaz Mehmood,Haq Parast Group,32554,61.0,205401,26.2,33.4,12
1997,NA-193,Karachi East 2,Sindh,Dr. Nishat Malik,Haq Parast Group,36738,57.0,270797,24.0,22.3,13
1997,NA-194,Karachi East-Cum-Malir,Sindh,M. Arif Khan,Haq Parast Group,38637,61.0,219609,29.3,40.5,10
1997,NA-195,Malir-Cum-Karachi East 1,Sindh,Sheikh Liaqat Hussain,Haq Parast Group,26692,32.5,308731,27.0,8.2,12
1997,NA-196,Malir-Cum-Karachi East 2,Sindh,M. Farrukh Naeem Siddiqi,Haq Parast Group,44394,57.5,288980,27.1,39.1,14
1997,NA-197,Quetta-Cum-Chagai,Balochistan,Mir Atif Ali Sanjarani,Pakistan Muslim League (Nawaz),25261,23.1,411039,26.9,6.0,18
1997,NA-198,Pishin-Cum-Killa Abdullah,Balochistan,Molvi Abdul Ghani,Jamiat Ulema-e Islam (Fazl),25476,34.0,366817,21.2,3.7,8
1997,NA-199,Loralai-Cum-Barkhan-Cum-Musakhel,Balochistan,Sardar M. Yaqoob Khan Nasir,Pakistan Muslim League (Nawaz),20428,37.4,227460,25.4,11.0,15
1997,NA-200,Zhob-Cum-Killa Saifullah,Balochistan,Molvi M. Khan Sheerani,Jamiat Ulema-e Islam (Fazl),14679,40.9,250172,14.9,20.9,10
1997,NA-201,Bolan-Cum-Jhall Magsi,Balochistan,Sardar Yar M. Rind,Jamhoori Wattan Party,26363,56.9,264790,18.5,13.8,2
1997,NA-202,Sibi-Cum-Dera Bugti-Cum-Kohlu-Cum-Ziarat,Balochistan,Nawab M. Akbar Khan Bugti,Jamhoori Wattan Party,29276,49.0,246940,25.2,32.8,9
1997,NA-203,Jaffarabad-Cum-Nasirabad,Balochistan,Mir Faridullah Khan Jamali,Independents,18703,34.7,287570,20.2,9.9,10
1997,NA-204,Kalat-Cum-Mastung-Cum-Kharan,Balochistan,Sardar M. Akhter Mengal,Balochistan National Party,26775,41.1,305160,22.2,14.8,8
1997,NA-205,Khuzdar-Cum-Awaran,Balochistan,Mir M. Hassil Khan Baznenjo,Balochistan National Party,25615,53.1,246732,20.7,12.0,5
1997,NA-206,Lasbela-Cum-Gawadar,Balochistan,Shahzada Jam M. Yusuf,Pakistan Muslim League (Nawaz),33026,56.7,199228,30.7,36.6,7
1997,NA-207,Turbat-Cum-Panjgur,Balochistan,"Shakeel Ahmad Baloch, Adv.",Balochistan National Party,39838,54.6,243554,30.1,16.4,3
